no	author_id	author_name	book_id	book_name	section_id	section_name	paragraph_no	layer_type_id	layer_type_name	content
24	archimedes	Archimedes	on-spirals	On Spirals	intro	Introduction	11	KOR	KOR	또한, 만일 한 번 회전해서 그려진 나선 위에 두 개의 점들을 취해서, 이것들에서부터 그 회전된 선의 고정된 끝으로 직선들이 연결되고, 두 개의 원들이 중심은 그 고정된 점으로 하는 한편, 반지름들은 그 직선의 고정된 끝으로 연결된 선들로 하여 그려지며, 연결된 선들 중에 더 작은 선이 더 연장된다면<note n="8">sc. [더 큰 원의 원주에 닿도록] 더연장된다면</note>, 나는 더 큰 원의 (그 직선들 가운데 나선과 같은 쪽에 있는) 원주와, 나선과, 연장된 그 직선에 의해 둘러싸인 면적이, 더 작은 원의 원주와, 그 동일한 나선과, 그 [직선]들의 끝들을 연결하는 직선에 의해서 둘러싸인 면적에 대해 다음과 동일한 비율을 가질 것이라고 주장하네. 더 작은 원의 반지름이, 더 큰 원의 반지름이 더 작은 원의 반지름을 능가할 때의 그 능가분의 2/3만큼을 동반했을 때, 더 작은 원의 반지름이 언급된 능가분의 1/3만큼을 동반했을 때에 대해서 갖는 비율 말일세.
25	archimedes	Archimedes	on-spirals	On Spirals	intro	Introduction	12	KOR	KOR	그래서 나선에 관한 이 [정리]들과 다른 [정리]들의 증명들을 이 책에서 나는 쓰네. 그런데 기하학적으로 제시된 다른 [책]들에서도 그렇듯, 이 [정리]들<note n="9">sc. [나선에 관하여 앞서 언급된] 이 [4개의 정리]들</note>의 증명을 위해 필요한 것들이 먼저 제시되네. 나는 이 [정리]들에서도 앞서 내놓은 책들에 있는 [원리]들 가운데 하나인 다음과 같은 원리를 채택하네. 부등한 선들과 부등한 면적들 중에서 더 큰 것이 더 작은 것을 능가할 때의 그 능가분은, 바로 그것이 자기 자신에 더해지면, 서로에 대해서 [비율을 갖는 것으로] 말해지는 것들 중 주어진 모든 [크기]를 능가할 수 있다는 원리 말이네.
26	archimedes	Archimedes	on-spirals	On Spirals	intro	Introduction	0	MAT	Math	-
27	archimedes	Archimedes	on-spirals	On Spirals	intro	Introduction	1	MAT	Math	-
28	archimedes	Archimedes	on-spirals	On Spirals	intro	Introduction	2	MAT	Math	-
29	archimedes	Archimedes	on-spirals	On Spirals	intro	Introduction	3	MAT	Math	Problems: (1) To find the area of a given sphere. (2) To find a ball having the same volume as given cone or sphere. (3) To find a division $B=B_1 \sqcup B_2$ by a plane of given ball $B$ with fixed $\frac{\mr{Vol}(B_1)}{\mr{Vol}(B_2)}$. (4) To find a division $S=S_1 \sqcup S_2$ by a plane of given sphere $S$ with fixed $\frac{\mr{Area}(B_1)}{\mr{Area}(B_2)}$. (5) To find a spherical cap which has fixed radius and is similar to a given spherical cap. (6) To find a spherical cap $X$ similar to a spherical cap $X_1$ and having equal spherical surface area as another spherical cap $X_2$. (7) To find a spherical cap $X$ with fixed radius such that $\frac{\mr{Vol}(X)}{\mr{Vol}(C)} > \frac{3}{2}$, where $C$ is the cone having the same base and height as $X$.
30	archimedes	Archimedes	on-spirals	On Spirals	intro	Introduction	4	MAT	Math	False problems: (1) "If a ball and its surface are divided into two caps $B_1,B_2$ ($\mr{Vol}(B_1)<\mr{Vol}(B_2)$) and two surfaces $S_1,S_2$ by a plane, respectively, then we have $\frac{\mr{Vol}(B_2)}{\mr{Vol}(B_1)} = \left( \frac{\mr{Area}(S_2)}{\mr{Area}(S_1)} \right)^2$." In fact, we know the following: If the diameter of the ball perpendicular to the dividing plane is divided into $A_1,A_2$, then we have $\frac{S_2}{S_1} = \frac{A_2}{A_1}$. Moreover, we have $\left( \frac{\mr{Area}(S_2)}{\mr{Area}(S_1)} \right)^{1.5} < \frac{\mr{Vol}(B_2)}{\mr{Vol}(B_1)} < \left( \frac{\mr{Area}(S_2)}{\mr{Area}(S_1)} \right)^2$.
31	archimedes	Archimedes	on-spirals	On Spirals	intro	Introduction	5	MAT	Math	(2) "If $A_2^2=3A_1^2$, then $B_2$ has the greatest volume among all spherical caps having spherical surface area equal to $\mr{Area}(S_2)$." In fact, the true solution is the half-ball.
32	archimedes	Archimedes	on-spirals	On Spirals	intro	Introduction	6	MAT	Math	Cone problems: Let $P$ be the solid bounded by a paraboloid of rotation. If a plane is tangent to the paraboloid and another parallel plane cuts $P$ resulting in bounded part $P_1$, we call the cross-section the base of $P_1$ and the tangent point the vertex of $P_1$. (1) If $P_1$ is obtained by a plane perpendicular to the axis of rotation, then the base of $P_1$ is a disk. Moreover, if $C_1$ the cone having the same base and height as $P_1$, then we have $\frac{\mr{Vol}(P_1)}{\mr{Vol}(C_1)}$. (2) If $P$ is cut by two planes not perpendicular to the axis of rotation, the bases $E_1,E_2$ are ellipses. Moreover, if $l_1,l_2$ are the lengths of line segment parallel to the axis of rotation, having vertex as one end and another end on the base, then we have $\frac{\mr{Area}(E_2)}{\mr{Area}(E_1)} = \left( \frac{l_2}{l_1} \right)^2$.
33	archimedes	Archimedes	on-spirals	On Spirals	intro	Introduction	7	MAT	Math	Spiral problems: A spiral corresponds to the polar equation $r=R_0 \frac{\theta}{2\pi}$.
34	archimedes	Archimedes	on-spirals	On Spirals	intro	Introduction	8	MAT	Math	(1) [Proposition 24] The area enclosed by the spiral $r=R_0\frac{\theta}{2\pi}$ and the $x$-axis is $\frac{1}{3}\pi R_0^2$.
35	archimedes	Archimedes	on-spirals	On Spirals	intro	Introduction	9	MAT	Math	(2) [Proposition 18] The $x$-intercept of the tangent line to the spiral $r=R_0\frac{\theta}{2\pi}$ at $\theta = 2\pi$ is $-2\pi R_0$.
36	archimedes	Archimedes	on-spirals	On Spirals	intro	Introduction	10	MAT	Math	(3) [Proposition 27] Let $A_n$ be the area enclosed by the spiral $r=R_0\frac{\theta}{2\pi}$ ($2(n-1)\pi\leq\theta\leq2n\pi$). Then we have $A_n = (n-1)A_2$ for $n \geq 3$ and $A_1 = \frac{1}{6}A_2$.
37	archimedes	Archimedes	on-spirals	On Spirals	intro	Introduction	11	MAT	Math	(4) [Proposition 28] Let $(r_1,\theta_1),(r_2,\theta_2)$ ($\theta_1 < \theta_2$) be two points on the spiral and consider two areas $C,D$ of regions $\{r_1\leq r \leq R_0\frac{\theta}{2\pi}, \theta_1\leq\theta\leq\theta_@\}$ and $\{R_0\frac{\theta}{2\pi} \leq r \leq r_2, \theta_1\leq\theta\leq\theta_@\}$, respectively. Then we have $\frac{D}{C} = \frac{r_1+\frac{2}{3}(r_2 -r_1)}{r_1+\frac{1}{3}(r_2-r_1)}$.
38	archimedes	Archimedes	on-spirals	On Spirals	intro	Introduction	12	MAT	Math	-
39	archimedes	Archimedes	on-spirals	On Spirals	prop01	Proposition 1	0	ELH	GRK	Εἴ κα κατά τινος γραμμᾶς ἐνεχθῇ τι σαμεῖον ἰσοταχέως αὐτὸ ἑαυτῷ φερόμενον, καὶ λαφθέωντι ἐν αὐτᾷ δύο γραμμαί, αἱ ἀπολαφθεῖσαι τὸν αὐτὸν ἑξοῦντι λόγον ποτ' ἀλλάλας ὅνπερ οἱ χρόνοι, ἐν οἷς τὸ σαμεῖον τὰς γραμμὰς ἐπορεύθη.
40	archimedes	Archimedes	on-spirals	On Spirals	prop01	Proposition 1	1	ELH	GRK	Ἐνηνέχθω γάρ τι σαμεῖον κατὰ τᾶς ΑΒ γραμμᾶς ἰσοταχέως, καὶ λελάφθωσαν ἐν αὐτᾷ δύο γραμμαὶ αἱ ΓΔ, ΔΕ, ἔστω δὲ ὁ χρόνος, ἐν ᾧ τὰν ΓΔ γραμμὰν τὸ σαμεῖον διεπορεύθη, ὁ ΖΗ, ἐν ᾧ δὲ τὰν ΔΕ, ὁ ΗΘ. Δεικτέον ὅτι τὸν αὐτὸν ἔχοντι<note n="3">Archimedes’solecism? [Cf.Netz (2017), p.36, n.35]</note> λόγον ἁ ΓΔ γραμμὰ ποτὶ τὰν ΔΕ γραμμάν, ὃν ὁ χρόνος ὁ ΖΗ ποτὶ τὸν ΗΘ.
41	archimedes	Archimedes	on-spirals	On Spirals	prop01	Proposition 1	2	ELH	GRK	Συγκείσθωσαν γὰρ ἐκ τᾶν ΓΔ, ΔΕ γραμμᾶν αἱ ΑΔ, ΔΒ γραμμαὶ καθ' ἁντινοῦν σύνθεσιν οὕτως, ὥστε ὑπερέχειν τὰν ΑΔ τᾶς ΔΒ, καὶ ὁσάκις μὲν σύγκειται ἁ ΓΔ γραμμὰ ἐν τᾷ ΑΔ, τοσαυτάκις συγκείσθω ὁ χρόνος ὁ ΖΗ ἐν τῷ χρόνῳ τῷ ΛΗ, ὁσάκις δὲ σύγκειται ἁ ΔΕ γραμμὰ ἐν τᾷ ΔΒ, τοσαυτάκις συγκείσθω ὁ ΘΗ χρόνος ἐν τῷ ΚΗ χρόνῳ. Ἐπεὶ οὖν ὑπόκειται τὸ σαμεῖον ἰσοταχέως ἐνηνέχθαι κατὰ τᾶς ΑΒ γραμμᾶς, δῆλον ὡς, ἐν ὅσῳ χρόνῳ τὰν ΓΔ ἐνήνεκται, ἐν τοσούτῳ καὶ ἑκάσταν ἐνήνεκται τᾶν ἰσᾶν τᾷ ΓΔ· φανερὸν οὖν ὅτι καὶ συγκειμέναν τὰν ΑΔ γραμμὰν ἐν τοσούτῳ χρόνῳ ἐνήνεκται, ὅσος ἐστὶν ὁ ΛΗ χρόνος, ἐπειδὴ τοσαυτάκις σύγκειται ἅ τε ΓΔ γραμμὰ ἐν τᾷ ΑΔ γραμμᾷ καὶ ὁ ΖΗ χρόνος ἐν τῷ ΛΗ χρόνῳ.
42	archimedes	Archimedes	on-spirals	On Spirals	prop01	Proposition 1	3	ELH	GRK	Διὰ ταὐτὰ δὴ καὶ τὰν ΒΔ γραμμὰν ἐν τοσούτῳ χρόνῳ τὸ σαμεῖον ἐνήνεκται, ὅσος ἐστὶν ὁ ΚΗ χρόνος. Ἐπεὶ οὖν μείζων ἐστὶν ἁ ΑΔ γραμμὰ τᾶς ΒΔ, δῆλον ὅτι ἐν πλείονι χρόνῳ τὸ σαμεῖον τὰν ΔΑ διαπορεύεται γραμμὰν ἢ τὰν ΒΔ· ὥστε ὁ χρόνος ὁ ΛΗ μείζων ἐστὶ τοῦ ΚΗ χρόνου.
43	archimedes	Archimedes	on-spirals	On Spirals	prop01	Proposition 1	4	ELH	GRK	Ὁμοίως δὲ δειχθήσεται, καὶ εἴ κα ἐκ τῶν χρόνων τῶν ΖΗ, ΗΘ συντεθέωντι χρόνοι καθ' ἁντινοῦν σύνθεσιν, ὥστε ὑπερέχειν τὸν ἕτερον τοῦ ἑτέρου, ὅτι καὶ τᾶν ἐκ τᾶν γραμμᾶν τᾶν ΓΔ, ΔΕ κατὰ τὰν αὐτὰν σύνθεσιν συντεθεισᾶν ὑπερέξει ἁ ὁμόλογος τῷ ὑπερέχοντι χρόνῳ· δῆλον οὖν ὅτι τὸν αὐτὸν ἕξει λόγον ἁ ΓΔ ποτὶ τὰν ΔΕ, ὃν ὁ χρόνος ὁ ΖΗ ποτὶ τὸν χρόνον τὸν ΗΘ.
44	archimedes	Archimedes	on-spirals	On Spirals	prop01	Proposition 1	0	KOR	KOR	만일 어떤 선을 따라 어떤 점이 그 자체로 자기 자신과 같은 속도로 움직이면서 이동하고, 그 [선] 안에 두 개의 선들을 취하면<note n="10">or 잡으면(→ 우리말 어법상 불가능?)</note>, 그 취해진 선들은 서로에 대해서, 그 점이 그 선들만큼을 지나가는 데 걸리는 시간들이 [서로에 대해서 갖는] 비율과 동일한 비율을 가질 것이다.
45	archimedes	Archimedes	on-spirals	On Spirals	prop01	Proposition 1	1	KOR	KOR	즉, 선 ΑΒ를 따라 어떤 점이 같은 속도로 움직였다고 해 보고, 그 [선] 안에 두 개의 선들, 즉 ΓΔ, ΔΕ이 취해졌다고 해보자. 한편 그 점이 선 ΓΔ 만큼을 통과해 지나가는 데 걸린 시간을 ΖΗ라고, 선 ΔΕ 만큼을 [통과해 지나가는 데] 걸린 [시간을] ΗΘ라고 하자. 보여져야만 하는 것은, 선 ΓΔ는 선 ΔΕ에 대해서, 시간 ΖΗ가 [시간] ΗΘ에 대해서 갖는 그 비율과 동일한 비율을 갖는다는 것이다.<note n="11">[Archimedes’solecism을 번역에 반영할 경우]: “보여져야만 하는 것은, 그것들은 [서로에대해서] 동일한 비율을 갖는데, 선 ΓΔ는 선 ΔΕ에 대해서 [그 비율을 갖고], 그 비율을 시간 ΖΗ가 [시간]ΗΘ에 대해서 갖는다는 것이다.”</note>
46	archimedes	Archimedes	on-spirals	On Spirals	prop01	Proposition 1	2	KOR	KOR	[그 증명은 다음과 같다.] 어떤 식의 결합에 따라서든, 선들 ΓΔ, ΔΕ으로 선들 ΑΔ, ΔΒ가, [선] ΑΔ가 [선] ΔΒ를 능가하는 식으로 결합되도록 하자.<note n="12">‘A로 B가 결합된다’라는 말은 ‘B의 길이가 A의 길이의 배수로 표현될 수 있다’라는 것을 의미한다.</note> 그리고 선 ΓΔ가 [선] ΑΔ 안에 결합되는 횟수 만큼, 시간 ΖΗ가 시간 ΛΗ 안에 그만큼 결합되도록 하자.<note n="13">‘A가 B 안에 결합된다’라는 말은 ‘A의 길이가 B의 길이의 약수로 표현될 수 있다’라는 것을 의미한다.</note> 한편 선 ΔΕ이 [선] ΔΒ 안에 결합되는 횟수 만큼, 시간 ΘΗ가 시간 ΚΗ 안에 그만큼 결합되도록 하자. 그러면 선 ΑΒ을 따라 그 점이 같은 속도로 움직였다고 전제되고 있기 때문에, [그 점]이 [선] ΓΔ 만큼을 움직이는 시간과 같은 시간 동안에, [선] ΓΔ와 같은 [길이의 선]들 각각 만큼도 움직인다는 것이 분명하다. 그러면 결합된 선 ΑΔ 만큼도, 시간 ΛΗ 만큼의 시간 동안에 [그 점]이 움직인다는 것이 명백하다. 왜냐하면 선 ΓΔ가 선 ΑΔ 안에 결합되는 횟수 만큼으로 시간 ΖΗ도 시간 ΛΗ 안에 결합되기 때문이다.
34	archimedes	Archimedes	on-spirals	On Spirals	prop01	Proposition 1	3	KOR	KOR	그래서 동일한 방식에 의해 선 ΒΔ 만큼 역시, 시간 ΚΗ 만큼의 시간 동안에 그 점이 움직인다. 그러면 선 ΑΔ가 [선] ΒΔ보다 크기 때문에, 그 점이 선 ΔΑ 만큼을, [선] ΒΔ[를 통과해 지나가는 시간]보다 더 많은 시간 동안에 통과해 지나간다는 것이 분명하다. 따라서 시간 ΛΗ는 시간 ΚΗ보다 크다.
35	archimedes	Archimedes	on-spirals	On Spirals	prop01	Proposition 1	4	KOR	KOR	그런데 마찬가지로, 어떤 식의 결합에 따라서든 시간 ΖΗ, ΗΘ로 [어떤 두 개의] 시간들이 [둘 중] 어느 하나가 다른 하나를 능가하는 식으로 결합되는 경우에도, 동일한 그 결합 [방식]에 따라 [선들] ΓΔ, ΔΕ로 결합된 선들 중에서 역시 그 능가하는 시간에 대응되는 선이 [다른 선을] 능가할 것이라는 게 보여질 것이다. 그러므로 [선] ΓΔ가 [선] ΔΕ에 대해서, 시간 ΖΗ가 시간 ΗΘ에 대해서 [갖는] 비율과 동일한 비율을 가질 것이 분명하다.
36	archimedes	Archimedes	on-spirals	On Spirals	prop01	Proposition 1	0	MAT	Math	(the same as below but without symbols)
37	archimedes	Archimedes	on-spirals	On Spirals	prop01	Proposition 1	1	MAT	Math	Suppose that a point, tracing a line $\mathrm{AB}$ in a uniform speed, passes through intervals $\Gamma\Delta$ and $\Delta\mathrm{E}$ in time intervals $\mathrm{ZH}$ and $\mathrm{H}\Theta$, respectively. Then we have $\frac{\Gamma\Delta}{\Delta\mathrm{E}}=\frac{\mathrm{ZH}}{\mathrm{H}\Theta}$.
38	archimedes	Archimedes	on-spirals	On Spirals	prop01	Proposition 1	2	MAT	Math	$\text{\textit{Proof.}}$  Suppose that $\mr{A\Delta}=m\times \mr{\Gamma\Delta} > \mr{\Delta B} =n\times \mr{\Delta E}$ for some positive integers $m,n$. Let $\mr{\Lambda H} := m\times \mr{ZH}$ and $\mr{KH} := n\times \mr{\Theta H}$.
39	archimedes	Archimedes	on-spirals	On Spirals	prop01	Proposition 1	3	MAT	Math	Since the speed is constant, the time intervals $\mr{\Lambda H}$ and $\mr{KH}$ correspond to intervals $\mr{A\Delta}$ and $\mr{B\Delta}$, respectively. Then the assumption $\mr{A\Delta} > \mr{\Delta B}$ implies $\mr{\Lambda H} > \mr{KH}$.
40	archimedes	Archimedes	on-spirals	On Spirals	prop01	Proposition 1	4	MAT	Math	Similarly, $\mr{A\Delta} < \mr{\Delta B}$ implies $\mr{\Lambda H} < \mr{KH}$. Thus we have proved $\frac{\Gamma\Delta}{\Delta\mathrm{E}}=\frac{\mathrm{ZH}}{\mathrm{H}\Theta}$.
41	archimedes	Archimedes	on-spirals	On Spirals	prop02	Proposition 2	0	ELH	GRK	Εἴ κα δύο σαμείων ἑκατέρου κατά τινος γραμμᾶς ἐνεχθέντος μὴ τᾶς αὐτᾶς ἰσοταχέως αὐτοῦ ἑαυτῷ φερομένου λαφθέωντι ἐν ἑκατέρᾳ τᾶν γραμμᾶν δύο γραμμαί, ἇν αἵ τε πρῶται ἐν ἴσοις χρόνοις ὑπὸ τῶν σαμείων διανυέσθων καὶ αἱ δεύτεραι, τὸν αὐτὸν ἑξοῦντι λόγον ποτ' ἀλλάλας αἱ λαφθεῖσαι γραμμαί.
42	archimedes	Archimedes	on-spirals	On Spirals	prop02	Proposition 2	1	ELH	GRK	Ἔστω κατὰ τᾶς ΑΒ γραμμᾶς ἐνηνεγμένον τι σαμεῖον ἰσοταχέως αὐτὸ ἑαυτῷ καὶ ἄλλο κατὰ τᾶς ΚΛ, λελάφθωσαν δὲ ἐν τᾷ ΑΒ δύο αἱ ΓΔ, ΔΕ γραμμαί, καὶ ἐν τᾷ ΚΛ αἱ ΖΗ, ΗΘ, ἐν ἴσῳ δὲ χρόνῳ τὸ κατὰ τᾶς ΑΒ γραμμᾶς ἐνηνεγμένον σαμεῖον τὰν ΓΔ γραμμὰν διαπορευέσθω, ἐν ὅσῳ τὸ ἕτερον κατὰ τᾶς ΚΛ ἐνηνεγμένον τὰν ΖΗ, ὁμοίως δὲ καὶ τὰν ΔΕ γραμμὰν ἐν ἴσῳ διαπορευέσθω τὸ σαμεῖον, ἐν ὅσῳ τὸ ἕτερον τὰν ΗΘ. Δεικτέον ὅτι τὸν αὐτὸν ἔχει λόγον ἁ ΓΔ ποτὶ τὰν ΔΕ, ὃν ἁ ΖΗ ποτὶ τὰν ΗΘ.
43	archimedes	Archimedes	on-spirals	On Spirals	prop02	Proposition 2	2	ELH	GRK	Ἔστω δὴ ὁ χρόνος, ἐν ᾧ τὰν ΓΔ γραμμὰν διεπορεύετο τὸ σαμεῖον, ὁ ΜΝ· ἐν τούτῳ δὴ τῷ χρόνῳ καὶ τὸ ἕτερον σαμεῖον διαπορεύεται τὰν ΖΗ. Πάλιν δὴ καὶ ἐν ᾧ τὰν ΔΕ γραμμὰν διεπορεύετο τὸ σαμεῖον, ἔστω ὁ ΝΞ χρόνος· ἐν τούτῳ δὴ καὶ τὸ ἕτερον σαμεῖον διαπορεύεται τὰν ΗΘ· τὸν αὐτὸν δὴ λόγον ἑξοῦντι ἅ τε ΓΔ ποτὶ τὰν ΔΕ γραμμάν, ὃν ὁ χρόνος ὁ ΜΝ ποτὶ ΝΞ, καὶ ἁ ΖΗ ποτὶ τὰν ΗΘ, ὃν ὁ χρόνος ὁ ΜΝ ποτὶ τὸν ΝΞ. Δῆλον οὖν ὅτι τὸν αὐτὸν ἔχοντι λόγον ἁ ΓΔ ποτὶ τὰν ΔΕ, ὃν ἁ ΖΗ ποτὶ τὰν ΗΘ.
44	archimedes	Archimedes	on-spirals	On Spirals	prop02	Proposition 2	0	KOR	KOR	만일, 두 점들 각각이 어떤 선을 따라(동일하지 않은 선을 따라 그 자체로 자기 자신과 같은 속도로 움직이면서) 이동하고서, 그 선들 각각에서 두 선들(이것들 중 첫번째 선들은, 두번째 선들도 역시, 그 점들에 의해 같은 시간 동안 완주된다고 하자)이 취해지면, [각 선에서] 그 취해진 선들은 서로에 대해 동일한 비율을 가질 것이다.
45	archimedes	Archimedes	on-spirals	On Spirals	prop02	Proposition 2	1	KOR	KOR	선 ΑΒ를 따라 어떤 점이, 그리고 ΚΛ를 따라 또 다른 점이 그 자체로 자기 자신과 같은 속도로 움직였다고 하자. 한편, [선] ΑΒ 안에 두 선들 ΓΔ, ΔΕ과, [선] ΚΛ 안에 두 선들 ΖΗ, ΗΘ가 취해졌다고 하자. 또, 선 ΑΒ를 따라 움직인 점이 선 ΓΔ 만큼을 통과해 지나가는 데 걸린 그 같은 시간 동안, 선 ΚΛ를 따라 움직인 그 다른 한 [점]은 [선] ΖΗ 만큼을 [통과해 지나갔다]고 하자. 마찬가지로, 선 ΔΕ 만큼을 그 점이 통과해 지나가는 데 걸린 그 같은 [시간] 동안, 그 다른 한 [점]은 [선] ΗΘ 만큼을 [통과해 지나갔다]고 하자. 보여져야만 하는 것은, 선 ΓΔ가 선 ΔΕ에 대해서, 선 ΖΗ가 선 ΗΘ에 대해서 [갖는] 그 비율과 동일한 비율을 갖는다는 것이다.
46	archimedes	Archimedes	on-spirals	On Spirals	prop02	Proposition 2	2	KOR	KOR	그래서 선 ΓΔ 만큼을 그 점이 통과해 지나간 시간을 [시간] ΜΝ라고 하자. 바로 이 시간 동안에 그 다른 한 점도 선 ΖΗ 만큼을 통과해 지나간다. 그래서 다시 선 ΔΕ 만큼을 그 점이 통과해 지나간 [시간]도 시간 ΝΞ라고 하자. 바로 이 [시간] 동안에 그 다른 한 점도 선 ΗΘ 만큼을 통과해 지나간다. 그래서 [선] ΓΔ가 선 ΔΕ에 대해서, 시간 ΜΝ가 [시간] ΝΞ에 대해서 [갖는] 그 비율과 동일한 비율을 가질 것이고, [선] ΖΗ가 [선] ΗΘ에 대해서, 시간 ΜΝ가 [시간] ΝΞ에 대해서 [갖는] 그 비율과 [동일한 비율을 가질 것이다]. 그러므로 [선] ΓΔ가 [선] ΔΕ에 대해서, [선] ΖΗ가 [선] ΗΘ에 대해서 [갖는] 그 비율과 동일한 비율을 갖는다는 것은 분명하다.
36	archimedes	Archimedes	on-spirals	On Spirals	prop02	Proposition 2	0	MAT	Math	(the same as below but without symbols)
36	archimedes	Archimedes	on-spirals	On Spirals	prop02	Proposition 2	1	MAT	Math	Suppose that two points $p,q$ trace lines $\mr{AB}$ and $\mr{K\Lambda}$ in uniform speeds, respectively. If $p$ passes through $\mr{\Gamma\Delta}$ and $\mr{\Delta E}$ while $q$ passes through $\mr{ZH}$ and $\mr{H\Theta}$, respectively, then we have $\frac{\Gamma\Delta}{\Delta\mathrm{E}}=\frac{\mathrm{ZH}}{\mathrm{H}\Theta}$.
36	archimedes	Archimedes	on-spirals	On Spirals	prop02	Proposition 2	2	MAT	Math	$\text{\textit{Proof.}}$ Let $\mr{MN}$ be the time interval corresponding to $\mr{\Gamma\Delta}$ and $\mr{ZH}$, and $\mr{N\Xi}$ to $\mr{\Delta E}$ and $\mr{H\Theta}$. By proposition 1, we have $\frac{\Gamma\Delta}{\Delta\mathrm{E}}=\frac{\mr{MN}}{\mr{N\Xi}}=\frac{\mathrm{ZH}}{\mathrm{H}\Theta}$.
47	archimedes	Archimedes	on-spirals	On Spirals	prop03	Proposition 3	0	ELH	GRK	Κύκλων δοθέντων ὁποσωνοῦν τῷ πλήθει δυνατόν ἐστιν εὐθεῖαν λαβεῖν μείζονα ἐοῦσαν τᾶν τῶν κύκλων περιφερειᾶν.
48	archimedes	Archimedes	on-spirals	On Spirals	prop03	Proposition 3	1	ELH	GRK	Περιγραφέντος γὰρ περὶ ἕκαστον τῶν κύκλων πολυγώνου δῆλον ὡς ἁ ἐκ πασᾶν συγκειμένα τᾶν περιμέτρων εὐθεῖα μείζων ἐσσεῖται πασᾶν τᾶν τῶν κύκλων περιφερειᾶν.
49	archimedes	Archimedes	on-spirals	On Spirals	prop03	Proposition 3	0	KOR	KOR	주어진 원들이 개수가 얼마만큼이든 간에, 그 원들의 원주들보다 더 큰 [한] 직선을 취하는 것이 가능하다.
50	archimedes	Archimedes	on-spirals	On Spirals	prop03	Proposition 3	1	KOR	KOR	왜냐하면 그 원들 각각을 둘러싸는 [한] 다각형이 외접하여 그려졌을 때, 그 [다각형들의] 모든 둘레들로 결합된 직선이 그 원들의 모든 원주들보다 더 클 것이라는 것은 분명하기 때문이다.
36	archimedes	Archimedes	on-spirals	On Spirals	prop03	Proposition 3	0	MAT	Math	Given finitely many circles $C_1,\cdots,C_n$, there exists a straight line segment with length $l$ such that $l > \mr{length}(C_1) + \cdots + \mr{length}(C_n)$.
36	archimedes	Archimedes	on-spirals	On Spirals	prop03	Proposition 3	1	MAT	Math	$\text{\textit{Proof.}}$ Such line segment can be obtained by rectifying and combining the circumscribing polygons of the circles.
51	archimedes	Archimedes	on-spirals	On Spirals	prop04	Proposition 4	0	ELH	GRK	Δύο γραμμᾶν δοθεισᾶν ἀνισᾶν, εὐθείας τε καὶ κύκλου περιφερείας, δυνατόν ἐστι λαβεῖν εὐθεῖαν τᾶς μὲν μείζονος τᾶν δοθεισᾶν γραμμᾶν ἐλάσσονα, τᾶς δὲ ἐλάσσονος μείζονα.
52	archimedes	Archimedes	on-spirals	On Spirals	prop04	Proposition 4	1	ELH	GRK	Ὁσάκις γὰρ ἁ ὑπεροχά, ᾇ ὑπερέχει ἁ μείζων γραμμὰ τᾶς ἐλάσσονος, αὐτὰ ἑαυτᾷ συντιθεμένα ὑπερέξει τᾶς εὐθείας, εἰς τοσαῦτα ἴσα διαιρεθείσας τᾶς εὐθείας τὸ ἓν τμᾶμα ἔλασσον ἐσσεῖται τᾶς ὑπεροχᾶς. Εἰ μὲν οὖν κα ᾖ ἁ περιφέρεια μείζων τᾶς εὐθείας, ἑνὸς τμάματος ποτιτεθέντος ποτὶ τὰν εὐθεῖαν τᾶς μὲν ἐλάσσονος τᾶν δοθεισᾶν δῆλον ὡς μείζων ἐσσεῖται, τᾶς δὲ μείζονος ἐλάσσων· &lt;εἰ δέ κα ἐλάσσων, ἑνὸς τμάματος ποτιτεθέντος ποτὶ τὰν περιφέρειαν ὁμοίως τᾶς μὲν ἐλάσσονος μείζων ἐσσεῖται, τᾶς δὲ μείζονος ἐλάσσων·&gt;<note n="4">add. Heiberg</note> καὶ γὰρ ἁ ποτικειμένα ἐλάσσων ἐστὶ τᾶς ὑπεροχᾶς.
53	archimedes	Archimedes	on-spirals	On Spirals	prop04	Proposition 4	0	KOR	KOR	두 개의 부등한 선들([한] 직선과 [한] 원의 원주)이 주어졌을 때, 주어진 선들 중에 더 큰 것보다는 작고, 더 작은 것보다는 큰 [한] 직선을 취하는 것이 가능하다.
54	archimedes	Archimedes	on-spirals	On Spirals	prop04	Proposition 4	1	KOR	KOR	그 이유는 이렇다. 더 큰 선이 더 작은 선을 능가할 때의 그 능가분이 그 자체가 자기 자신에 [여러 번] 더해지면 그 직선을 능가하게 될 그 횟수와 같은 수 만큼으로, 그 직선이 같은 [크기의 절단부]들로 나누어졌을 경우, 그 하나의 절단부가 그 능가분보다 작을 것이다. 그러면 만일 원주가 직선보다 클 경우, 하나의 절단부가 직선에 덧붙여질 때, 주어진 [선]들 중에 더 작은 [선]보다는 더 크지만 더 큰 [선]보다는 더 작을 것이라는 것이 분명하다. &lt;반면 만일 [원주가 직선보다] 작을 경우, 하나의 절단부가 원주에 덧붙여질 때, 마찬가지로 [주어진 선들 중에] 더 작은 [선]보다는 더 크지만 더 큰 [선]보다는 더 작을 것이다.&gt; 덧붙여진 [선] 또한<note n="14">?</note> 그 능가분보다 작으니까 말이다.
